1.9336 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.7925 	EXP 	Created fixDelay_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixDelay_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.7999 	EXP 	Created delayExplanation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='delayExplanation', opacity=1.0, ori=0, pos=array([0. , 0.3]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
27.8025 	EXP 	Created probe_inst = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_inst', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8038 	EXP 	Created fixProbe_inst = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([0., 1., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 1., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixProbe_inst', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8122 	EXP 	Created probeInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='probeInst', opacity=1.0, ori=0, pos=array([0.  , 0.25]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
27.8189 	EXP 	Created rewardInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='rewardInst', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
27.8272 	EXP 	Created Button_reminder = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Button_reminder', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
27.8286 	EXP 	Created fixStartTrial_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixStartTrial_2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8299 	EXP 	Created stim1_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim1_Practice', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8310 	EXP 	Created stim2_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim2_Practice', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8322 	EXP 	Created stim3_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim3_Practice', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8333 	EXP 	Created stim4_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim4_Practice', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8344 	EXP 	Created fixDelay_Practice = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([1., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixDelay_Practice', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8355 	EXP 	Created probe_Practice = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe_Practice', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8367 	EXP 	Created fixProbe_Practice = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-6.0, fillColor=array([0., 1., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 1., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixProbe_Practice', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8380 	EXP 	Created mask1_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask1_prac', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8391 	EXP 	Created mask2_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask2_prac', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8402 	EXP 	Created mask3_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask3_prac', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8413 	EXP 	Created mask4_prac = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask4_prac', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8432 	EXP 	Created feedbackText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedbackText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
27.8450 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
27.8467 	EXP 	Created text_run = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_run', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
27.8481 	EXP 	Created fixStart = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixStart', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8493 	EXP 	Created stim1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim1', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8504 	EXP 	Created stim2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim2', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8515 	EXP 	Created stim3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim3', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8526 	EXP 	Created stim4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='stim4', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8538 	EXP 	Created fixDelay = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([1., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixDelay', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8549 	EXP 	Created probe = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8560 	EXP 	Created fixProbe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-6.0, fillColor=array([0., 1., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 1., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixProbe', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8577 	EXP 	Created mask1_run = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask1_run', opacity=1.0, ori=0.0, pos=array([-0.11,  0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8588 	EXP 	Created mask2_prac_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask2_prac_2', opacity=1.0, ori=0.0, pos=array([0.11, 0.11]), size=array([0.2, 0.2]), texRes=512, units='height', win=Window(...))
27.8599 	EXP 	Created mask3_run = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask3_run', opacity=1.0, ori=0.0, pos=array([ 0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8610 	EXP 	Created mask4_run = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='mask4_run', opacity=1.0, ori=0.0, pos=array([-0.11, -0.11]), size=array([0.2, 0.2]), texRes=128, units='height', win=Window(...))
27.8622 	EXP 	Created fixStartTrial = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixStartTrial', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8633 	EXP 	Created fixEnd = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixEnd', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
27.8652 	EXP 	Created feedbackTxtRun = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='feedbackTxtRun', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
27.8655 	EXP 	Created sequence: random, trialTypes=1, nReps=0, seed=None
27.8658 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
27.8660 	EXP 	New trial (rep=0, index=0): None
27.8819 	EXP 	text_run: text = 'Der nächste Durchgang startet gleich ...'
27.8819 	EXP 	text_run: autoDraw = True
31.8738 	DATA 	Keypress: t
31.9144 	EXP 	text_run: autoDraw = False
31.9144 	EXP 	fixStart: autoDraw = True
41.9253 	EXP 	Imported trials_4.csv as conditions, 16 conditions, 14 params
41.9255 	EXP 	Created sequence: sequential, trialTypes=16, nReps=1, seed=None
41.9258 	EXP 	New trial (rep=0, index=0): OrderedDict([('stimulus1', 'scrambles/id112_v1_so.jpg'), ('stimulus2', 'scrambles/id113_v1_so.jpg'), ('stimulus3', 'images/id129_v1_so.jpg'), ('stimulus4', 'scrambles/id115_v1_so.jpg'), ('probeIm', 'images/id132_v1_so.jpg'), ('probeCon', 0), ('load', 1), ('category', 'so'), ('correctResp', 'None'), ('arrowDir', '<'), ('mask1', 'scrambles/id030_v1_fm.jpg'), ('mask2', 'scrambles/id023_v1_fm.jpg'), ('mask3', 'scrambles/id078_v1_si.jpg'), ('mask4', 'scrambles/id053_v1_ff.jpg')])
42.1309 	EXP 	fixStart: autoDraw = False
42.1309 	EXP 	stim1: image = 'scrambles/id112_v1_so.jpg'
42.1309 	EXP 	stim2: image = 'scrambles/id113_v1_so.jpg'
42.1309 	EXP 	stim3: image = 'images/id129_v1_so.jpg'
42.1309 	EXP 	stim4: image = 'scrambles/id115_v1_so.jpg'
42.1309 	EXP 	probe: image = 'images/id132_v1_so.jpg'
42.1309 	EXP 	mask1_run: image = 'scrambles/id030_v1_fm.jpg'
42.1309 	EXP 	mask2_prac_2: image = 'scrambles/id023_v1_fm.jpg'
42.1309 	EXP 	mask3_run: image = 'scrambles/id078_v1_si.jpg'
42.1309 	EXP 	mask4_run: image = 'scrambles/id053_v1_ff.jpg'
42.1309 	EXP 	stim1: autoDraw = True
42.1309 	EXP 	stim2: autoDraw = True
42.1309 	EXP 	stim3: autoDraw = True
42.1309 	EXP 	stim4: autoDraw = True
45.4145 	EXP 	mask1_run: autoDraw = True
45.4145 	EXP 	mask2_prac_2: autoDraw = True
45.4145 	EXP 	mask3_run: autoDraw = True
45.4145 	EXP 	mask4_run: autoDraw = True
45.4312 	EXP 	stim1: autoDraw = False
45.4312 	EXP 	stim2: autoDraw = False
45.4312 	EXP 	stim3: autoDraw = False
45.4312 	EXP 	stim4: autoDraw = False
45.6145 	EXP 	fixDelay: autoDraw = True
45.6145 	EXP 	mask1_run: autoDraw = False
45.6145 	EXP 	mask2_prac_2: autoDraw = False
45.6145 	EXP 	mask3_run: autoDraw = False
45.6145 	EXP 	mask4_run: autoDraw = False
